Strains,1751771,2077721,1751801,7885221,7946611,5385521,1528761,879581,473761,1751791,7919481,895681,7909361,473751,883961,1733261,5435471,473731,2088021,767981,880931,7067711,2125331,501768,149191,299741,7869111,347011,1534431,2180071,1741471,2125221,346601,1226341,7342441,6095431,5478531,2125571,921041,2125351,613588,711711,4779711,5554551,2125281,921051,1025191,635431,1751841,1012841,2087661,7277611,884321,7067541,2125291,88901,2125631,1082941,240261,2225491,1541031,1681341,1741561,781861,2077881,2023001,5061511,2124821,781871,473791,2077791,768001,37721,2125611,2077761,921021,7067681,4688851,7068231,473741,2124921,2077801,1838551,1855741,1620811,920221,2125241,1633301,7343661,2125211,1081901,2125341,2077781,214361,182551,2125641,4779721,1492231,2125601,635421,4779691,2077741,4254931,7868941,2125271,687338,1541051,5478481,3217261,2077711,2077811,4688861,5470871,2125251,781851,1083071,1528751,7068701,473781,33368,2077771,1541091,392928,2125541,5454921,248021,7067321,2124831,868021
1751771,1.0,0.9834,1.0,0.99705,0.99705,0.9956,0.99515,0.9834,0.9961,1.0,0.99705,0.9961,0.97315,0.9961,0.9961,0.98385,0.98385,0.9961,0.9961,0.9961,0.9923,0.9961,0.98335,0.98245,0.9956,0.98685,0.9961,0.9961,0.9961,0.98535,0.9961,0.98535,0.9941,0.98535,0.99705,0.9712,0.9888,0.98385,0.9961,0.98385,0.98385,0.9829,0.9961,0.98535,0.98535,0.99515,0.97995,0.99855,1.0,0.9922,0.9961,0.9961,0.9961,0.9961,0.98535,0.98385,0.98485,0.9712,0.98385,0.9976,0.9712,0.99805,0.9961,0.9712,0.9961,0.9961,0.9712,0.98535,0.9712,0.98385,0.9961,0.99535,0.9756,0.98385,0.9961,0.9961,0.9961,0.98535,0.97455,0.9961,0.9717,0.9961,0.98245,0.9956,0.9956,0.99535,0.98535,0.9961,0.99705,0.98245,0.9834,0.98385,0.9956,0.98485,0.98375,0.98385,0.9961,0.98585,0.98385,0.9976,0.9961,0.9961,0.9961,0.9961,0.98535,0.9961,0.98385,0.9888,0.9961,0.9824000000000002,0.9961,0.98385,0.9961,0.98535,0.9712,0.9712,0.9961,0.98535,0.9712,0.9961,0.9961,0.9961,0.97995,0.98535,0.9937,0.9961,0.9736,0.98535,1.0
2077721,0.98345,1.0,0.98345,0.98245,0.98245,0.98095,0.9805,1.0,0.9814500000000002,0.98345,0.98245,0.9814500000000002,0.97805,0.9814500000000002,0.9814500000000002,0.99755,0.99855,0.9814500000000002,0.9814500000000002,0.9814500000000002,0.9981,0.9814500000000002,0.99705,0.99905,0.98095,0.9956,0.9814500000000002,0.9814500000000002,0.9814500000000002,0.9961,0.9814500000000002,0.99805,0.9687,0.99805,0.98245,0.9761,0.9858,0.99755,0.9814500000000002,0.99755,0.99755,0.9995,0.9814500000000002,0.99805,0.99805,0.98045,0.99265,0.9839,0.98345,0.9776,0.9814500000000002,0.9814500000000002,0.9814500000000002,0.9814500000000002,0.99805,0.99755,0.99755,0.97755,0.99755,0.9829,0.97755,0.98345,0.9814500000000002,0.9761,0.9814500000000002,0.9814500000000002,0.97755,0.9961,0.9761,0.99755,0.9814500000000002,0.9909,0.98555,0.99855,0.9814500000000002,0.9814500000000002,0.9814500000000002,0.9971,0.98825,0.9814500000000002,0.97555,0.9814500000000002,0.99905,0.9814500000000002,0.98095,0.9909,0.99805,0.9814500000000002,0.98245,0.99905,1.0,0.99755,0.98095,0.99755,0.99855,0.99855,0.9814500000000002,0.9966,0.99855,0.9829,0.9814500000000002,0.9814500000000002,0.9814500000000002,0.9814500000000002,0.99805,0.9814500000000002,0.99755,0.9858,0.9814500000000002,0.9912,0.9814500000000002,0.99755,0.9814500000000002,0.99805,0.9761,0.97755,0.9814500000000002,0.9961,0.97755,0.9814500000000002,0.9814500000000002,0.9814500000000002,0.99465,0.99805,0.9829,0.9814500000000002,0.98725,0.9961,0.98345
1751801,1.0,0.9834,1.0,0.99705,0.99705,0.9956,0.99515,0.9834,0.9961,1.0,0.99705,0.9961,0.97315,0.9961,0.9961,0.98385,0.98385,0.9961,0.9961,0.9961,0.9923,0.9961,0.98335,0.98245,0.9956,0.98685,0.9961,0.9961,0.9961,0.98535,0.9961,0.98535,0.9941,0.98535,0.99705,0.9712,0.9888,0.98385,0.9961,0.98385,0.98385,0.9829,0.9961,0.98535,0.98535,0.99515,0.97995,0.99855,1.0,0.9922,0.9961,0.9961,0.9961,0.9961,0.98535,0.98385,0.98485,0.9712,0.98385,0.9976,0.9712,0.99805,0.9961,0.9712,0.9961,0.9961,0.9712,0.98535,0.9712,0.98385,0.9961,0.99535,0.9756,0.98385,0.9961,0.9961,0.9961,0.98535,0.97455,0.9961,0.9717,0.9961,0.98245,0.9956,0.9956,0.99535,0.98535,0.9961,0.99705,0.98245,0.9834,0.98385,0.9956,0.98485,0.98375,0.98385,0.9961,0.98585,0.98385,0.9976,0.9961,0.9961,0.9961,0.9961,0.98535,0.9961,0.98385,0.9888,0.9961,0.9824000000000002,0.9961,0.98385,0.9961,0.98535,0.9712,0.9712,0.9961,0.98535,0.9712,0.9961,0.9961,0.9961,0.97995,0.98535,0.9937,0.9961,0.9736,0.98535,1.0
7885221,0.99705,0.9824000000000002,0.99705,1.0,1.0,0.9966,0.99615,0.9824000000000002,0.9971,0.99705,1.0,0.9971,0.9756,0.9971,0.9971,0.9829,0.9829,0.9971,0.9971,0.9971,0.9923,0.9971,0.9824000000000002,0.9814500000000002,0.9966,0.98585,0.9971,0.9971,0.9971,0.98435,0.9971,0.98435,0.9961,0.98435,1.0,0.97365,0.99175,0.9829,0.9971,0.9829,0.9829,0.98195,0.9971,0.98435,0.98435,0.9961,0.9829,0.99755,0.99705,0.9932,0.9971,0.9971,0.9971,0.9971,0.98435,0.9829,0.9839,0.97365,0.9829,0.9966,0.97365,0.99705,0.9971,0.97365,0.9971,0.9971,0.97365,0.98435,0.97365,0.9829,0.9971,0.9972,0.9761,0.9829,0.9971,0.9971,0.9971,0.98435,0.97505,0.9971,0.97415,0.9971,0.9814500000000002,0.9966,0.9966,0.9972,0.98435,0.9971,1.0,0.9814500000000002,0.9824000000000002,0.9829,0.9966,0.9839,0.9828,0.9829,0.9971,0.98485,0.9829,0.9966,0.9971,0.9971,0.9971,0.9971,0.98435,0.9971,0.9829,0.99175,0.9971,0.9853,0.9971,0.9829,0.9971,0.98435,0.97365,0.97365,0.9971,0.98435,0.97365,0.9971,0.9971,0.9971,0.97895,0.98435,0.99665,0.9971,0.9741,0.98435,0.99705
7946611,0.99705,0.9824000000000002,0.99705,1.0,1.0,0.9966,0.99615,0.9824000000000002,0.9971,0.99705,1.0,0.9971,0.9756,0.9971,0.9971,0.9829,0.9829,0.9971,0.9971,0.9971,0.9923,0.9971,0.9824000000000002,0.9814500000000002,0.9966,0.98585,0.9971,0.9971,0.9971,0.98435,0.9971,0.98435,0.9961,0.98435,1.0,0.97365,0.99175,0.9829,0.9971,0.9829,0.9829,0.98195,0.9971,0.98435,0.98435,0.9961,0.9829,0.99755,0.99705,0.9932,0.9971,0.9971,0.9971,0.9971,0.98435,0.9829,0.9839,0.97365,0.9829,0.9966,0.97365,0.99705,0.9971,0.97365,0.9971,0.9971,0.97365,0.98435,0.97365,0.9829,0.9971,0.9972,0.9761,0.9829,0.9971,0.9971,0.9971,0.98435,0.97505,0.9971,0.97415,0.9971,0.9814500000000002,0.9966,0.9966,0.9972,0.98435,0.9971,1.0,0.9814500000000002,0.9824000000000002,0.9829,0.9966,0.9839,0.9828,0.9829,0.9971,0.98485,0.9829,0.9966,0.9971,0.9971,0.9971,0.9971,0.98435,0.9971,0.9829,0.99175,0.9971,0.9853,0.9971,0.9829,0.9971,0.98435,0.97365,0.97365,0.9971,0.98435,0.97365,0.9971,0.9971,0.9971,0.97895,0.98435,0.99665,0.9971,0.9741,0.98435,0.99705
5385521,0.9956,0.9809,0.9956,0.9966,0.9966,1.0,0.99855,0.9809,0.9995,0.9956,0.9966,0.9995,0.9741,0.9995,0.9995,0.9814500000000002,0.9814500000000002,0.9995,0.9995,0.9995,0.9942,0.9995,0.98095,0.97995,0.999,0.9824000000000002,0.9995,0.9995,0.9995,0.9829,0.9995,0.98285,0.999,0.98285,0.9966,0.97215,0.9922,0.9814500000000002,0.9995,0.9814500000000002,0.9814,0.98045,0.9995,0.98285,0.98285,0.99855,0.9795,0.99415,0.9956,0.99565,0.9995,0.9995,0.9995,0.9995,0.98285,0.9814500000000002,0.9824000000000002,0.97215,0.9814500000000002,0.9932,0.97215,0.99365,0.9995,0.97215,0.9995,0.9995,0.97215,0.9829,0.97215,0.9814500000000002,0.9995,0.9994,0.9756,0.9814500000000002,0.9995,0.9995,0.9995,0.98285,0.97555,0.9995,0.97265,0.9995,0.97995,0.999,0.999,0.9994,0.98285,0.9995,0.9966,0.97995,0.9809,0.9814500000000002,0.999,0.9824000000000002,0.9813,0.9814500000000002,0.9995,0.9834,0.9814500000000002,0.9932,0.9995,0.9995,0.9995,0.9995,0.98285,0.9995,0.9814500000000002,0.9922,0.9995,0.9839,0.9995,0.9814,0.9995,0.98285,0.97215,0.97215,0.9995,0.9829,0.97215,0.9995,0.9995,0.9995,0.9775,0.98285,0.9971,0.9995,0.97455,0.9829,0.9956
1528761,0.99515,0.98045,0.99515,0.99615,0.99615,0.99855,1.0,0.98045,0.99905,0.99515,0.99615,0.99905,0.97365,0.99905,0.99905,0.9809,0.9809,0.99905,0.99905,0.99905,0.9923,0.99905,0.98045,0.9795,0.99855,0.98195,0.99905,0.99905,0.99905,0.9824000000000002,0.99905,0.9824000000000002,1.0,0.9824000000000002,0.99615,0.9717,0.99175,0.9809,0.99905,0.9809,0.9809,0.97995,0.99905,0.9824000000000002,0.9824000000000002,0.99805,0.979,0.9937,0.99515,0.99515,0.99905,0.99905,0.99905,0.99905,0.9824000000000002,0.9809,0.9819,0.9717,0.9809,0.9927,0.9717,0.9932,0.99905,0.9717,0.99905,0.99905,0.9717,0.9824000000000002,0.9717,0.9809,0.99905,0.99905,0.9748,0.9809,0.99905,0.99905,0.99905,0.9824000000000002,0.97505,0.99905,0.9722,0.99905,0.9795,0.99855,0.99855,0.99905,0.9824000000000002,0.99905,0.99615,0.9795,0.98045,0.9809,0.99855,0.9819,0.9808,0.9809,0.99905,0.9829,0.9809,0.9927,0.99905,0.99905,0.99905,0.99905,0.9824000000000002,0.99905,0.9809,0.99175,0.99905,0.98335,0.99905,0.9809,0.99905,0.9824000000000002,0.9717,0.9717,0.99905,0.9824000000000002,0.9717,0.99905,0.99905,0.99905,0.977,0.9824000000000002,0.99665,0.99905,0.97605,0.9824000000000002,0.99515
879581,0.98345,1.0,0.98345,0.98245,0.98245,0.98095,0.9805,1.0,0.9814500000000002,0.98345,0.98245,0.9814500000000002,0.97805,0.9814500000000002,0.9814500000000002,0.99755,0.99855,0.9814500000000002,0.9814500000000002,0.9814500000000002,0.9981,0.9814500000000002,0.99705,0.99905,0.98095,0.9956,0.9814500000000002,0.9814500000000002,0.9814500000000002,0.9961,0.9814500000000002,0.99805,0.9687,0.99805,0.98245,0.9761,0.9858,0.99755,0.9814500000000002,0.99755,0.99755,0.9995,0.9814500000000002,0.99805,0.99805,0.98045,0.99265,0.9839,0.98345,0.9776,0.9814500000000002,0.9814500000000002,0.9814500000000002,0.9814500000000002,0.99805,0.99755,0.99755,0.97755,0.99755,0.9829,0.97755,0.98345,0.9814500000000002,0.9761,0.9814500000000002,0.9814500000000002,0.97755,0.9961,0.9761,0.99755,0.9814500000000002,0.9909,0.98555,0.99855,0.9814500000000002,0.9814500000000002,0.9814500000000002,0.9971,0.98825,0.9814500000000002,0.97555,0.9814500000000002,0.99905,0.9814500000000002,0.98095,0.9909,0.99805,0.9814500000000002,0.98245,0.99905,1.0,0.99755,0.98095,0.99755,0.99855,0.99855,0.9814500000000002,0.9966,0.99855,0.9829,0.9814500000000002,0.9814500000000002,0.9814500000000002,0.9814500000000002,0.99805,0.9814500000000002,0.99755,0.9858,0.9814500000000002,0.9912,0.9814500000000002,0.99755,0.9814500000000002,0.99805,0.9761,0.97755,0.9814500000000002,0.9961,0.97755,0.9814500000000002,0.9814500000000002,0.9814500000000002,0.99465,0.99805,0.9829,0.9814500000000002,0.98725,0.9961,0.98345
473761,0.9961,0.9814,0.9961,0.9971,0.9971,0.9995,0.99905,0.9814,1.0,0.9961,0.9971,1.0,0.9746,1.0,1.0,0.9819,0.9819,1.0,1.0,1.0,0.9942,1.0,0.9814500000000002,0.98045,0.9995,0.9829,1.0,1.0,1.0,0.9834,1.0,0.98335,1.0,0.98335,0.9971,0.97265,0.9927,0.9819,1.0,0.9819,0.98185,0.9809,1.0,0.98335,0.98335,0.999,0.97995,0.99465,0.9961,0.99615,1.0,1.0,1.0,1.0,0.98335,0.9819,0.98285,0.97265,0.9819,0.9937,0.97265,0.99415,1.0,0.97265,1.0,1.0,0.97265,0.9834,0.97265,0.9819,1.0,1.0,0.9761,0.9819,1.0,1.0,1.0,0.98335,0.97605,1.0,0.97315,1.0,0.98045,0.9995,0.9995,1.0,0.98335,1.0,0.9971,0.98045,0.9814,0.9819,0.9995,0.98285,0.9818,0.9819,1.0,0.9839,0.9819,0.9937,1.0,1.0,1.0,1.0,0.98335,1.0,0.9819,0.9927,1.0,0.98435,1.0,0.98185,1.0,0.98335,0.97265,0.97265,1.0,0.9834,0.97265,1.0,1.0,1.0,0.978,0.98335,0.9976,1.0,0.97505,0.9834,0.9961
