Strains,7343661,299741,7885221,1226341,2125211,2125631,214361,2125351,149191,884321,711711,1025191,473751,2077761,2077801,5454921,687338,921051,1541091,5061511,2125251,7281741,767981,635431,1012841,1082941,2125341,88901,2077781,5470871,5478531,2125541,182551,884831,2077721,37721,473741,4779721,5435471,7342441,920221,880931,1528751,1751791,2077751,2125331,4779711,2125241,7909361,768001,473761,895601,2077881,2124821,7869111,863591,2125221,887731,1492231,473791,346541,2078071,1541051,1751801,865331,2077741,1528761,879391,2023001,4688861,7067711,1083071,2381931,7946611,2125611,2124831,883961,895791,473781,1741561,5385521,33368,1534431,1741471,2125641,2125571,2125601,781851,595111,4779691,7919481,2125271,1620811,1760221,2088021,2077711,1751771,473731,2077811,921041,7067681,5478481,1751841,3217261,862251,1081901,613588,7868941,248021,877751,1733261,4688851,1806111,2225491,781871,1838551,781861,2125291,2124921,347011,5554551,635421,392928,2087661,7068231,7277611,6095431,1681341,7067321,921021,877061,2124911,1855741,7067541,2077771,1541031,2125281,2180071,895681,240261,501768,879581,617478,868021,7068701,2077791,4254931,1633301,882011,346601
7343661,1.0,0.8477847836095763,0.9998005534779355,0.8498242465443011,0.8480317729534148,0.8494701325889742,0.8504658604008293,0.8491715914272686,0.8841483078086594,0.8976222201834863,0.8483554084892743,0.8203319933920706,0.8981465180545322,0.9120909743405707,0.8990699797533591,0.8902493257768224,0.8986078276810265,0.8978066445182725,0.8979344376955642,0.8653805617748829,0.8495038738738738,0.8976682757359664,0.8980797638812028,0.9436574551665242,0.8980110765287441,0.8655091337292647,0.8492319352632778,0.8481233130218913,0.8984568714259362,0.8978074101247249,0.8783712568100696,0.84829530726257,0.8489448541054061,0.8982279837668327,0.8485505140507195,0.8144573647871117,0.8986185402530716,0.8981726385564354,0.8490882165605096,0.999999266796349,0.8979486895533407,0.8488561603279434,0.9132045511333214,0.9405925073542136,0.9089657621247114,0.8491840685714286,0.8981857458563536,0.8482416312849163,0.8687435645590341,0.8980257475083055,0.8991101654411766,0.8982395498985427,0.8990535530191458,0.8470252901785713,0.8994363769174579,0.8982579597860173,0.848867559055118,0.8978387690480903,0.8487856269805342,0.8493655140828945,0.984413579033579,0.9026330633006783,0.8496974052812858,0.9405852915729365,0.8975844260789715,0.9120824753363229,0.9126991226499552,0.897666391184573,0.8985573321067157,0.849979400921659,0.898356498527246,0.8655630910951893,0.8986117140238312,0.9999995510998055,0.8486346998867498,0.8470109423849934,0.8977563302752293,0.8981612064194797,0.8652626515930113,0.9129803125561344,0.8982038851040325,0.8982024673172528,0.8987208171565908,0.9123822470291681,0.8492873888255418,0.849377507459261,0.8491935124061005,0.8650859174964438,0.8653261764010404,0.8981796354262567,0.999999401645475,0.8486234606741572,0.8982030749401584,0.8971943560325685,0.8978603197941554,0.849305934065934,0.9405925073542136,0.8988835744369164,0.898935077092511,0.8980685919911423,0.8982761922297919,0.8785630864895422,0.9405925073542136,0.8982946902654867,0.8981585208410182,0.8492757103574701,0.8504150575522669,0.8994913273689977,0.8981361694290976,0.8982089065093122,0.8492335085714287,0.8489856396273574,0.9834595921696574,0.9442893759669931,0.8649769308943089,0.8481396008165117,0.8649307692307693,0.8484419477328569,0.8650612376536989,0.9023110493140526,0.8483124580630731,0.9439987155334815,0.8488263530486413,0.8979033284295695,0.8224490019679505,0.898129751759911,0.8649078514056225,0.9436521499828004,0.8224536376210234,0.8980419664268586,0.8976558796381761,0.8650405433006536,0.9132548560186012,0.9131738950027062,0.9121126636771301,0.8660550236285185,0.8484108333333334,0.8469724207235373,0.8977484959647835,0.8489143572241183,0.8490160987880174,0.8491002756719503,0.983949827228749,0.939012583862194,0.8479750281721884,0.8979100863494397,0.8979285321100917,0.8979168256880735,0.898048052427543,0.9023924086223055
299741,0.8485442085832949,1.0,0.8485289801568989,0.9018298092945751,0.9016314313160423,0.9023713632750396,0.9026681826941608,0.9022006070954279,0.8444334232411776,0.8467672131147542,0.9007753962118286,0.8270300589390962,0.8478666061705988,0.8435196105702365,0.8483055315274299,0.8361663000977516,0.8477268727436823,0.8471490608735007,0.8473825802078627,0.8418287850023731,0.90361081998115,0.8471562584118439,0.8473732247851649,0.8478145301094892,0.8472430097951913,0.8417560037968675,0.9021600377358491,0.9018703759398496,0.8474046878521524,0.8472774628879893,0.8388391549932219,0.902123790922619,0.9019364575507137,0.8480403832991101,0.9012571265025758,0.8174417661760623,0.8478059580230196,0.84774023118767,0.9024285040558385,0.8485748787808821,0.847125746606335,0.9009749328214971,0.8441971316215592,0.8472333102493075,0.8425186813186812,0.9022777312523791,0.8477669537624661,0.9020783069767441,0.8411823863636364,0.8472329638009048,0.8478826096788784,0.8480002510842275,0.8482629216043754,0.9022405420666292,0.8466100513736877,0.8480748401826484,0.9025260353915663,0.8483329377573261,0.9006070712800152,0.9016529985007498,0.849649666436623,0.8417318867062585,0.902392019047619,0.8472391274238227,0.8466595639469543,0.8436189207966652,0.8438428671328672,0.8466420472440946,0.8475792337338475,0.9023634275953692,0.8478322836429544,0.8417843030159107,0.8477242102888087,0.8485323481874855,0.902262000375305,0.9022376012050463,0.8466317149921331,0.8481003880392604,0.8421322187723908,0.8434329863520702,0.8477768533212424,0.8477652006347767,0.8482729347329986,0.8440537444933921,0.902453589695018,0.9023798666666667,0.9023278691624126,0.8394760715967969,0.8394181868743048,0.8477605394378965,0.8485289801568989,0.9020530662151994,0.8477638485947415,0.8465281540203851,0.8471763673193787,0.8461998802395211,0.8472333102493075,0.8477628995947771,0.8474453783416402,0.8473346440677965,0.8479113023782558,0.8390941431175936,0.8472333102493075,0.8477932137993647,0.8480384896189825,0.9010378149644163,0.9030952279752705,0.8467251341681575,0.8472780217292893,0.8480750399269907,0.9024278328882106,0.9021678557802366,0.8482228082350219,0.8480484688003685,0.8394953559641679,0.9016714450644604,0.8394017124091017,0.9034640052601917,0.8380902684563758,0.8471543740059078,0.9024097034534535,0.8478481413492429,0.9019614068083506,0.8472651860202932,0.8262362997024615,0.8473637852593267,0.8397671766342143,0.8466131549104106,0.8231517532296335,0.8473587025316455,0.8469682805429863,0.8422487520798668,0.8440618826802689,0.8447316936050596,0.8435184472769409,0.8422063263838964,0.9024490716180371,0.9021878388554216,0.8467139200718455,0.9014948117625022,0.9012757181156645,0.9009558874542302,0.8491498546511629,0.8488422077922079,0.9029921077594385,0.8468723890632004,0.8468034969737727,0.8473059630963096,0.847842325262677,0.8480092524227043
7885221,0.9999995507637017,0.8481700734956362,1.0,0.84999052464948,0.8480983754512634,0.8494987453531598,0.8503200597426471,0.8494004311322896,0.8845149527410209,0.8981077050082554,0.8484356214367162,0.8212165562913907,0.8989782792925571,0.912422341954023,0.8996034571533652,0.8903609000584455,0.8992449238112723,0.8984110618651893,0.8984015633621482,0.8659103546677538,0.8496760107816712,0.8985177729018102,0.8985404573114513,0.9435896958304852,0.8987709706959706,0.8660273360655738,0.8492563463281958,0.8486159080666967,0.8989723235673485,0.8985672593950504,0.8789559414304486,0.8485751841106897,0.8489649876321116,0.8989320737327189,0.8488900888585098,0.8142539319416642,0.8993114784205694,0.8989233149171271,0.8492598368087036,0.9999994158178549,0.8983461140852871,0.8489631160572337,0.9132984807864165,0.9406447882454625,0.9094958478176902,0.8493531590909091,0.8989436464088398,0.8485390848214286,0.8689349212839911,0.8984211662668388,0.8995822880264852,0.8989687384728882,0.8995577659182924,0.8472833890002227,0.9001949378654972,0.8990208410180744,0.8492443319838057,0.8981722255075892,0.8490304288939052,0.8496795216400911,0.9842971007371005,0.9027241729323309,0.8501610437170978,0.9406375799481418,0.8979762070864696,0.9124494704720876,0.912966726425242,0.898132531227039,0.8993188042074184,0.8502651306740028,0.8991108123042918,0.8661048545678002,0.8992499632892805,0.9999994009285607,0.8488391157229868,0.8472850523501895,0.898119225830123,0.898890060851927,0.8659655450041289,0.9135167175984181,0.8989759668508286,0.8989506998158379,0.8994958734270911,0.9127344802738246,0.8493466197822142,0.8496640246687985,0.8492817769718949,0.8652413553786487,0.8666061103185925,0.8989408287292818,0.9999995507637017,0.8487439417693169,0.898960784674894,0.8976432247315809,0.8985951286764706,0.8497813186813187,0.9406447882454625,0.899624500641378,0.8994042248346804,0.8985852979155137,0.8990846720707444,0.8788903292568203,0.9406447882454625,0.8990756039092754,0.8988609585253456,0.849278904109589,0.85047651444548,0.9002175310445582,0.8985829007914596,0.8988663103575378,0.849591182501709,0.8492396965579709,0.9836444735120994,0.9443390848099089,0.865074469387755,0.8482735054347825,0.8650378917378917,0.8489490633363069,0.8654595392077608,0.9022612006670373,0.8484407894736842,0.9441810732041832,0.8493718152866242,0.8986744250229991,0.8229792415730337,0.8991122082252687,0.8650464156262585,0.9437229960351663,0.8229307330567082,0.8984953715655541,0.8981842920353982,0.865990909090909,0.9135093123209168,0.913557356653444,0.9124348356976117,0.8663537782340863,0.8486968061178588,0.8472454666963689,0.8981953595011005,0.8493647565118915,0.8489240900818927,0.8490305701854821,0.984297039986152,0.939024370812964,0.8481388814016172,0.8982780098955471,0.8984135065885798,0.8983595896684375,0.8987667281786308,0.9026048940558786
1226341,0.850270910738559,0.9015260724852071,0.8502857951971002,1.0,0.9460382161234993,0.9571479132193419,0.977915245652541,0.9686246909455396,0.8465334518781953,0.8487523568281938,0.9467314600840336,0.8280594505494506,0.849550888099467,0.8463503661327231,0.8500446054391441,0.8386277870613512,0.8494438410596027,0.849346126447017,0.8492521363736993,0.8415740486882534,0.9812087568792489,0.8489837142857143,0.8495067185761959,0.8497991534862998,0.849302495583039,0.841411912593985,0.9684419671041701,0.9684428000000002,0.8493748504320852,0.8491244155271284,0.8410810035842294,0.9799619489181717,0.9680449765572672,0.8499054301675978,0.9462018835320547,0.8184275254610515,0.8496847480106101,0.8494955846461062,0.9689137702747433,0.8502643326535236,0.8493198352626893,0.9472216295529087,0.8465952359449087,0.8476766681695221,0.8451772333580797,0.9684502345058625,0.8494576752440106,0.979913407094045,0.8410185630153122,0.8494315684093436,0.8498358394322466,0.8499014304872599,0.8499593129600714,0.9524091321808975,0.8493972727272728,0.8499285554561716,0.9789118076985546,0.8502382416011436,0.9461844379411259,0.9678740087365592,0.8499184541504687,0.8442840965486127,0.9687647856664434,0.8476790802524797,0.848655389023584,0.8464211899313502,0.846241605839416,0.8486062196735774,0.8495708102108769,0.9687694912398924,0.8498269222246844,0.841448883141312,0.8494634517766498,0.8502807613868116,0.9689213868978162,0.9524124366812226,0.8486286500770756,0.8499372067039106,0.8418465072223539,0.8462589391860997,0.8495031957390147,0.8494573425022184,0.8500149843680216,0.8469586073059361,0.9688458847050985,0.9685729707112971,0.9688980069755855,0.8381507849666983,0.8385681135681137,0.8494510869565218,0.8502857951971002,0.9744171451876019,0.8495065009984468,0.8484406493217701,0.8493129588677577,0.8485038021926755,0.8476766681695221,0.8497573135649479,0.849637925662141,0.8495842901646641,0.8499007313829787,0.84128793336335,0.8476766681695221,0.8495276283618581,0.8498878909740839,0.9466081870328523,0.9691498204821336,0.8495189968930315,0.8490453720106289,0.8499779638312123,0.9690941412118176,0.9477327942966441,0.8503457252424995,0.85020920080591,0.8382477142857142,0.9461020510168908,0.8380277277039848,0.9810715753974627,0.8381098186955498,0.8488357994153363,0.9789953736654803,0.8497534093449585,0.9687040884161543,0.849420868409393,0.829442188365651,0.8493454565751283,0.8378197698990373,0.8492138437569554,0.8278764318991505,0.8495287652947721,0.8487957187222714,0.8418270759821218,0.8468867379435853,0.8469279744233843,0.8463711573650503,0.8413886743583707,0.9758161353927046,0.9523763318777292,0.8487206516952884,0.9680062058526742,0.9464503532655524,0.9466612059951202,0.8510805188679246,0.848572660381697,0.9528710571923744,0.8487312390158173,0.8488191834942933,0.8490487094639312,0.8497498546186536,0.8493238332578161
2125211,0.8482436705989111,0.900791980952381,0.8482457577132486,0.9462715885596141,1.0,0.9536300237269575,0.9468243243243244,0.948026441386518,0.8472565119423163,0.8496585257548844,0.9800960099750624,0.8285145206243033,0.8503119212704092,0.8469374971191519,0.8506069158460161,0.8394888566594151,0.8503523958101181,0.8500225269784173,0.8498471757088638,0.8416765836298934,0.9472628423772611,0.8502271310928109,0.8501985634118968,0.8487481024028746,0.8498809375694291,0.8410623315204541,0.9481636521739132,0.9485638956947848,0.8500490624999999,0.8503400848593122,0.8410702567598274,0.9473683487813251,0.9481535545851527,0.8505043751402289,0.9820370541611624,0.8186750070363074,0.8504410124888493,0.8501898816171545,0.9482133216783217,0.8482505901044032,0.8500099752864525,0.9816919663477401,0.8459827547084184,0.8474411725067386,0.8460144137415982,0.9478607043235706,0.850228673514962,0.9473190214592276,0.8407587070610687,0.8501332809694795,0.8504729868391703,0.8504742985409653,0.8505345576707727,0.9461072853580335,0.8490178523489932,0.8505006961598922,0.9473108988572402,0.8505873296677026,0.9706255260906759,0.9483668818705289,0.8476595390232771,0.8439857011494253,0.9481691014188124,0.8474522461814914,0.8496065497335701,0.8469547465437788,0.8462997475327062,0.8495173439928935,0.8500390827740492,0.9484250263620386,0.8500952550679439,0.8410838534278959,0.8503690062388591,0.848241434082142,0.9481003853564548,0.9461101211689237,0.8495171143174249,0.8505191608705408,0.841372003835091,0.8454746721877158,0.8502382707774799,0.8502272503908868,0.8506312008978677,0.8472716777599265,0.9482440252675909,0.948522728867064,0.9481883704613228,0.837500839731286,0.839131981236203,0.8502234978780433,0.8482446460980037,0.947472008253095,0.8502209562109027,0.8488645168489177,0.8499988195991093,0.8479268653214453,0.8474411725067386,0.849502997092373,0.8492097703737055,0.8502184104176023,0.8501032516703786,0.8409652720621855,0.8474411725067386,0.8502213056114465,0.8504140933572711,0.9813195954907161,0.9491952210488634,0.849022309241441,0.8495692873051225,0.8505242261103635,0.9485254258121159,0.9713428084526244,0.8491163775625141,0.8489396282022217,0.8375936328688129,0.9995640067650677,0.8374895668820292,0.947217924528302,0.838154101469891,0.8486840592930445,0.9473463658284533,0.8487534899480461,0.9482104655232764,0.849970864913063,0.8297828020134227,0.8499457264957265,0.836985312204352,0.8495405326111487,0.8285457111537409,0.8502458950201884,0.8494390809725632,0.8411923442700904,0.8462598811971671,0.846126616057051,0.8469460368663595,0.8412877633136095,0.9476082393162395,0.9460768353528155,0.8496101972954999,0.948521726921727,0.9826484408163265,0.9813858354114714,0.8483448536355053,0.8480213551401871,0.9457659832412195,0.8497342198581559,0.8495821318000885,0.8496551074673165,0.8503246910806561,0.84999527739569
2125631,0.8497108721066167,0.9030765409934172,0.8496997895721299,0.9584041928333951,0.9551280685587911,1.0,0.9582997540673478,0.9574219512195122,0.8474692951849266,0.8492055902055902,0.9542615426596326,0.8286022023975467,0.8493353963838665,0.846420407679545,0.8501801074013543,0.8375514243973703,0.8496759490740741,0.8497303292084988,0.8496288827074642,0.8423040384141837,0.9594856613560577,0.8495385899814472,0.8498096548507463,0.8496696590118303,0.8495668599257884,0.8420326044703597,0.9569310722913956,0.9571264547313626,0.8495451777829421,0.8497875902211875,0.8423640584492107,0.9583534061458719,0.9549597987191217,0.8497448717948717,0.9544998327137547,0.8190839142857144,0.8499194019471488,0.8492584626070849,0.9556375,0.8497225263157896,0.849478823254728,0.9551335067831258,0.8464183783783783,0.8480943413946936,0.8456696254489482,0.9564982066925495,0.8492212037037037,0.958295778559526,0.8410204611650486,0.8496320803175345,0.8497424059451926,0.8497541958041959,0.8501221261682244,0.9461904249291785,0.849730465116279,0.8498504666355576,0.9595446521095485,0.8500073146541035,0.953174864713566,0.9572902325581396,0.8496593713070196,0.8447998581224876,0.95763261682243,0.8480932848086405,0.8490509015256588,0.8465099028666192,0.8465420190023751,0.8490629595375723,0.8496183000464468,0.957233934883721,0.849915218401487,0.8420321671525752,0.8496751388888889,0.8496404115996258,0.9567778250416127,0.9461879841299831,0.8490574202496532,0.8497916821994407,0.8422204567779962,0.8461865203021718,0.8492749247510998,0.8492190046296297,0.8505169948429442,0.8468869298038288,0.9573411491260692,0.9573460991580917,0.956267522630704,0.838570960591133,0.83966705680845,0.849215138888889,0.8496997895721299,0.959600523071175,0.8492613478462251,0.8482900674575484,0.8495721460125552,0.8494750728155341,0.8480943413946936,0.8499566682048917,0.8501520477416337,0.8497667832983439,0.8499275789962825,0.8421699551569508,0.8480943413946936,0.8492522363847045,0.8497337296037297,0.9552194449653104,0.9576496012153437,0.8497360994886098,0.8487276610482567,0.849825925925926,0.9566937430375047,0.9548216617210682,0.8497575035063115,0.849882775567517,0.8386142118226602,0.9553085936056183,0.8385313942071675,0.9593780582884723,0.8384981979758085,0.8492248412138321,0.9586774520648969,0.8490694663573086,0.9569940301283242,0.8497979976717113,0.8298624081401922,0.8499553106682298,0.8382712102837739,0.8497078197945844,0.8284905107451858,0.8496897202797203,0.8487236275191105,0.8421725188978297,0.8470086128955508,0.8468689663347557,0.8463816113744076,0.8419677655677658,0.9587575548939339,0.9461851124126204,0.8491845337026778,0.9563997601918466,0.9546842173350583,0.9551612915336962,0.8508558607160372,0.8488521604938272,0.9471673842636693,0.8492958881958882,0.8492805504162811,0.8491375633348688,0.8496659743290549,0.8495179401993356
214361,0.851005087881591,0.9022042231989298,0.8510004625346901,0.9781662733861454,0.9473647216753177,0.9569166510054501,1.0,0.9687511398963728,0.847537898089172,0.849314092751013,0.9473839539485519,0.8284460636515911,0.8500968217934167,0.8465132322053676,0.8504459958932238,0.8389916305916306,0.8499865883946716,0.8500929468157955,0.849605046390586,0.8417859360076407,0.9809369352344959,0.8499783089064262,0.8502599954358742,0.8494863430127041,0.8499533107344633,0.8416917494089835,0.9683894908840732,0.968524284717376,0.8501590249433107,0.8500839176656865,0.8420152933120292,0.9794411543072442,0.9681719210116059,0.8500934609250399,0.9471409989220265,0.8191459338194054,0.8502041374632602,0.8500038330687231,0.9677463977938642,0.8510114041175111,0.8499786709294359,0.9471937355401318,0.8470185671504262,0.8486360753676471,0.8460292299898683,0.9684331259720063,0.8500021773644818,0.9794057040082221,0.8416847437425508,0.8501373601278832,0.8501236556710348,0.8501143735763098,0.8504099292398994,0.9517720392941604,0.8497458682363594,0.8501216043755697,0.9790128627855057,0.8499433994197291,0.9473936972526485,0.9689350923023338,0.850436191588785,0.844670186765045,0.9692603562696472,0.8486687658009653,0.8491878433138226,0.8466046907817969,0.8465405304792927,0.8491315836900204,0.8500687386569874,0.9687204890829695,0.8499836762378478,0.841661825922422,0.8500070880361175,0.8510070090215129,0.9680059351276742,0.9517763603275706,0.8491555055167754,0.8501198633257403,0.8418629770992365,0.8466718473708701,0.8500203039927405,0.8500039237922431,0.85045344,0.8472173184357543,0.9680983937823834,0.9679742280489909,0.9675960268317852,0.8383728567978749,0.8390162012717722,0.8500006804264005,0.8510004625346901,0.974348906356801,0.8500072595281307,0.84872770208901,0.8499941723356009,0.8498064136440067,0.8486360753676471,0.850241420518602,0.8503071868583163,0.8501510832383125,0.8500157359258421,0.8422591306347746,0.8486360753676471,0.8500943674767205,0.8500702961275626,0.9473550448833035,0.968951383259912,0.8497812273550726,0.8493704699502937,0.8502146857923498,0.9681102026675906,0.9483305087782157,0.8512102134496214,0.8503431979811883,0.8384863647372245,0.9476132278936018,0.8383152011563479,0.9813057679180887,0.8378627956989246,0.8495743466299862,0.9786831941366967,0.8501955479452056,0.9685902447491757,0.8501599591187826,0.8286336125069793,0.8499331506849315,0.8379807389749702,0.8502345881816108,0.8289504719600223,0.8501833979475484,0.8492485707803994,0.8418704275534442,0.8468523522595598,0.8472396318732526,0.8465173395565928,0.8414519735287166,0.9751169639794168,0.9517374886260238,0.8492261701170116,0.9683899843232885,0.9471236357130077,0.947273709764431,0.8514669230769231,0.8494728258307801,0.951925130984643,0.8490272156158852,0.8489608393177737,0.8494977242000902,0.8499729883747434,0.8501153899400093
2125351,0.84928732138807,0.9019747602031221,0.8493553539019965,0.9693283148707622,0.9482543410041843,0.9567491371311931,0.9691440447504301,1.0,0.8481823071793733,0.8503696531791909,0.9488732918149466,0.8276364032697547,0.8506646875000001,0.847162263289984,0.8509486250838364,0.8394008359207069,0.8508455273698264,0.8504757970363719,0.8506774798927614,0.8425301732209738,0.9698241698971852,0.8505311737297538,0.8508070643642073,0.8493244355019002,0.8505579368608269,0.8419335305253195,0.9918288634252092,0.9869228475765306,0.8505572858731923,0.8505727474972191,0.8416966847090663,0.9699675978588157,0.9865099920445506,0.8507926589077889,0.9487075187969926,0.8189247908533186,0.8508928285077951,0.8505967655587777,0.9878818913798546,0.8492822822141561,0.8505949034575662,0.9490433379839552,0.8461538461538461,0.8487706317204301,0.8457870864197531,0.9862926670890084,0.8505942908117752,0.9699128827170823,0.841216991908615,0.8506497980251346,0.8507906152474365,0.8507218316166592,0.8508849474390517,0.9557699343015215,0.8496666145949564,0.8508364613661814,0.9703826836205454,0.8514007439404848,0.9486915902405261,0.9863420801526717,0.8492423910563541,0.8446386854673641,0.9871339996826908,0.8487324300111982,0.8502445927903872,0.8471965792474344,0.8462842431192661,0.8502199243098844,0.8505064091112103,0.9860627056380772,0.8509974821746881,0.8419443340430566,0.850844748553627,0.8492931699568869,0.9877227258269722,0.9557685748875819,0.8502833666889038,0.8507878665771211,0.8420153282947567,0.845986818700114,0.8505960526315791,0.8505939339875112,0.8508083090705487,0.8473241418504206,0.9878109526073864,0.9864006083893692,0.9876593710292249,0.8381541238345684,0.8402788709235408,0.8505807941110863,0.8493553539019965,0.9703460083682007,0.8505886013830025,0.8496946436575528,0.8505996885428252,0.8496358718861211,0.8487706317204301,0.849876474530831,0.8496356306306306,0.8507918143081409,0.850991243315508,0.8416752880054214,0.8487706317204301,0.85063847699866,0.8507716875559536,0.9487415627743636,0.9876829571106096,0.8496512608792679,0.8499725088967971,0.8507666890530556,0.9864227961103141,0.9481105308514305,0.8508932581736189,0.8496021563342318,0.8380701649533827,0.9484729086454321,0.8379697978596908,0.9702368614972366,0.8393206255879586,0.8489456160327944,0.970588604651163,0.8492938688744686,0.9869193378959095,0.8505656939184673,0.8295525997248969,0.8504499663450753,0.8379493638077286,0.8500984381972334,0.8287154118930716,0.8507909437345886,0.8499581696428572,0.842010117370892,0.846377957233849,0.8464635927870349,0.847155099247091,0.8420448487712666,0.9705894190524026,0.955731459702525,0.8504015996445234,0.9867837335029416,0.9485276658562001,0.9487210137275608,0.8499255288804374,0.8489444108057755,0.9559676221723367,0.8504037217545414,0.8505561072932831,0.8503821586879433,0.8506374859959669,0.8496783467278989
149191,0.8830453985439611,0.841719903126376,0.8830488055244494,0.8442617395124095,0.8460426083072801,0.84550006860279,0.8450845432209069,0.8457648298572997,1.0,0.8917056733919642,0.8461528365601082,0.8173304586652019,0.8919795809720076,0.8849772693590218,0.8925121968002752,0.8704721169036335,0.8925719418306244,0.8923086629001883,0.8919395164075994,0.8625813881945779,0.8452581030289631,0.8919005109862033,0.8925286690586023,0.8825797717651389,0.8919348402447314,0.8618881468463192,0.8456432982917216,0.8450337605909191,0.8922964480874318,0.8920355373312832,0.882390629298487,0.8438529296449575,0.8451966840052016,0.8923795946410169,0.8452335105204872,0.8095192394366197,0.8927219081877356,0.8918827183799555,0.8455462845935933,0.8830581108829568,0.8925318523581681,0.845573939124639,0.883065519739225,0.8819310718882147,0.8820347938657638,0.8456963548528766,0.8918957446808511,0.8437946623093682,0.8607036513545349,0.8925606459330143,0.8927496404109588,0.8923428448720152,0.892523731728289,0.8451069360414866,0.8910821662642292,0.8923816400206291,0.8453377881205674,0.8911372346317151,0.8449815979043876,0.8456638181019334,0.8828890878251037,0.8837994522968198,0.8460847835689046,0.8819334804191946,0.8915861450973634,0.8849946286349324,0.8838168759231906,0.8916595792377997,0.8921940185630801,0.8462195267580717,0.8923727490585417,0.8618853572823116,0.8925733105218135,0.8830407130856824,0.8451924429967427,0.8451180894748217,0.8917682867976561,0.8923763402061856,0.861684492499513,0.8836067359435887,0.8919042903724043,0.8919019560741249,0.8923290679578074,0.8851687049695178,0.8457289772727272,0.8459554917127072,0.8455741991719329,0.8586690494590417,0.8634470950704225,0.8918876115305422,0.8830453900709219,0.8441585751978891,0.8919056623198353,0.8914186625194401,0.8917323775388292,0.8457115284411637,0.8819310718882147,0.8912570936639118,0.8914830133699004,0.8924964957264956,0.8923368646243368,0.8828627582644629,0.8819310718882147,0.8920014763948498,0.8923195947106303,0.8452867882562278,0.8464013892000898,0.891129628990509,0.8915567195037906,0.8923832388803022,0.8457782906360425,0.8445357959542656,0.8842220750139952,0.8832219085776726,0.8585957817337462,0.8459371256146625,0.858548103946102,0.8447811399647887,0.8602305358171692,0.8888689134632263,0.8441147013782542,0.8827496897810219,0.8452877139096096,0.8916936773752564,0.8187195704697987,0.8917891326705519,0.8584126333841464,0.8838139268159476,0.8169245535714287,0.8925088812980358,0.891505756635643,0.8616261872455903,0.8830041103397881,0.8840410813823859,0.8849893479066322,0.8618479679562329,0.844209980171844,0.8450840319792567,0.8917653110460106,0.8454833442622952,0.8456303797468354,0.8452290100111236,0.8837725837879968,0.880854053533603,0.8457307357422724,0.8916964888123926,0.8916899776517105,0.8915587487108972,0.8923386148822822,0.8899938621679828
